Id,SalePrice
1597,185975.0
1598,181401.5
1599,184240.0
1600,189180.0
1601,49614.4
1602,108700.0
1603,94645.2
1604,305800.0
1605,257646.1
1606,178300.0
1607,203864.8
1608,212273.1
1609,206182.7
1610,163668.9
1611,152933.7
1612,177095.0
1613,170560.0
1614,123750.0
1615,84450.0
1616,84450.0
1617,84230.0
1618,127893.4
1619,134740.0
1620,196450.0
1621,141190.0
1622,146550.0
1623,312000.0
1624,188250.0
1625,114850.0
1626,177620.0
1627,179800.0
1628,269321.3
1629,175070.0
1630,335729.8
1631,246840.0
1632,279150.0
1633,158950.0
1634,179400.0
1635,179690.0
1636,163080.0
1637,187845.0
1638,211450.0
1639,198005.0
1640,258630.0
1641,193270.0
1642,223770.0
1643,224546.0
1644,217453.0
1645,179315.0
1646,150690.0
1647,159490.0
1648,147400.0
1649,141100.0
1650,123690.0
1651,114675.0
1652,105490.0
1653,106740.0
1654,161150.0
1655,148820.0
1656,148350.0
1657,155550.0
1658,149300.0
1659,134105.0
1660,147480.0
1661,484817.0
1662,382970.5
1663,390431.4
1664,477746.0
1665,360119.2
1666,312426.3
1667,326785.7
1668,363991.8
1669,280113.2
1670,369034.8
1671,259185.3
1672,531756.4
1673,306310.0
1674,238140.0
1675,190190.0
1676,183433.2
1677,229621.5
1678,476908.7
1679,362981.7
1680,350721.1
1681,262895.4
1682,290220.0
1683,180424.0
1684,181566.0
1685,171800.7
1686,165374.0
1687,160154.0
1688,207635.5
1689,193874.0
1690,186854.0
1691,168463.4
1692,261394.1
1693,161440.0
1694,183660.0
1695,176700.0
1696,267490.0
1697,176590.0
1698,351010.0
1699,336911.7
1700,240288.0
1701,253694.3
1702,278724.4
1703,294671.4
1704,300729.3
1705,234682.2
1706,503897.2
1707,214102.0
1708,215760.0
1709,289293.2
1710,233105.0
1711,250169.6
1712,267935.5
1713,248461.5
1714,245590.0
1715,207090.0
1716,195174.1
1717,190550.0
1718,151900.0
1719,203170.0
1720,252393.2
1721,177640.0
1722,135600.0
1723,159900.0
1724,223084.0
1725,244000.0
1726,192015.0
1727,169733.2
1728,179590.0
1729,160720.0
1730,156165.0
1731,129875.0
1732,129780.0
1733,112188.3
1734,135000.0
1735,126410.0
1736,126050.0
1737,313789.3
1738,223285.5
1739,273147.2
1740,189680.0
1741,186868.0
1742,181050.0
1743,176690.0
1744,277196.3
1745,266167.2
1746,265881.3
1747,207580.0
1748,186090.0
1749,162310.0
1750,155650.0
1751,223000.0
1752,126700.0
1753,165347.0
1754,220569.0
1755,161480.0
1756,118615.0
1757,110850.8
1758,131695.0
1759,159000.0
1760,158675.0
1761,162710.0
1762,184547.0
1763,179497.0
1764,125070.0
1765,164965.0
1766,159100.0
1767,185440.0
1768,139900.0
1769,168250.0
1770,144975.0
1771,139600.0
1772,151890.0
1773,134280.0
1774,144110.0
1775,133990.0
1776,99958.6
1777,117690.0
1778,121550.0
1779,118690.0
1780,172216.5
1781,128700.0
1782,100301.6
1783,145717.925
1784,101310.0
1785,115930.0
1786,129795.9
1787,169890.0
1788,63161.1
1789,92230.0
1790,72990.0
1791,230130.0
1792,154600.0
1793,144482.5
1794,146450.0
1795,141450.0
1796,127100.0
1797,118497.1
1798,131990.0
1799,114979.3
1800,125630.0
1801,128368.4
1802,134298.0
1803,158815.0
1804,139199.0
1805,136840.0
1806,103710.4
1807,170990.0
1808,124480.0
1809,121450.0
1810,127793.4
1811,125380.0
1812,121090.0
1813,124490.0
1814,98217.6
1815,53705.5
1816,94390.0
1817,126733.4
1818,150570.0
1819,116860.4
1820,69630.0
1821,114990.0
1822,157542.5
1823,64390.0
1824,128490.0
1825,133040.0
1826,91740.0
1827,105850.0
1828,144420.0
1829,121168.0
1830,166140.0
1831,168200.0
1832,139440.0
1833,164795.0
1834,138885.0
1835,195950.0
1836,149700.0
1837,90510.0
1838,129607.5
1839,90735.0
1840,162550.0
1841,152480.0
1842,98912.5
1843,146040.0
1844,131599.3
1845,134650.0
1846,149920.0
1847,144540.0
1848,49204.4
1849,126223.2
1850,136730.0
1851,138260.0
1852,130515.0
1853,139940.0
1854,167445.0
1855,148940.0
1856,234079.0
1857,130286.4
1858,151195.3
1859,123986.4
1860,161551.1
1861,123986.4
1862,279593.5
1863,279593.5
1864,279593.5
1865,337554.4
1866,365741.5
1867,235660.0
1868,310451.2
1869,196402.1
1870,259881.0
1871,233930.0
1872,167474.4
1873,222280.0
1874,143340.0
1875,197400.0
1876,196850.0
1877,192760.0
1878,226648.0
1879,132540.0
1880,135067.0
1881,250187.2
1882,242150.0
1883,192300.0
1884,227730.0
1885,261400.0
1886,293746.3
1887,183075.0
1888,280099.0
1889,159172.8
1890,131963.2
1891,144800.0
1892,117702.4
1893,134890.0
1894,140760.0
1895,140275.8
1896,121170.0
1897,126360.0
1898,90500.0
1899,121250.0
1900,137490.0
1901,133300.0
1902,73360.0
1903,236980.0
1904,129067.5
1905,165075.0
1906,152090.0
1907,187250.0
1908,121970.0
1909,140800.0
1910,128550.0
1911,184390.0
1912,283044.9
1913,118200.0
1914,73550.0
1915,316107.7
1916,77265.0
1917,255511.3
1918,139171.0
1919,163175.0
1920,196200.0
1921,362852.4
1922,319068.2
1923,192200.0
1924,250880.0
1925,231590.0
1926,379979.8
1927,130090.0
1928,164365.3
1929,130470.0
1930,135355.2
1931,137750.0
1932,126125.0
1933,145243.4
1934,179200.0
1935,181910.0
1936,179200.0
1937,174275.0
1938,171750.0
1939,274650.0
1940,215590.0
1941,183750.0
1942,197725.0
1943,191450.0
1944,307472.6
1945,339624.0
1946,141625.0
1947,300279.6
1948,151960.0
1949,259722.8
1950,173400.0
1951,229000.0
1952,265787.2
1953,164740.0
1954,215240.0
1955,129690.0
1956,276047.9
1957,162540.0
1958,319875.0
1959,159700.0
1960,112135.0
1961,125830.0
1962,93090.0
1963,108540.0
1964,123200.0
1965,153250.0
1966,138032.5
1967,278268.0
1968,392478.5
1969,361207.6
1970,437550.1
1971,479564.3
1972,370037.4
1973,285646.7
1974,302025.0
1975,462404.8
1976,271197.6
1977,398530.0
1978,318154.8
1979,386700.6
1980,202432.15
1981,360062.6
1982,226591.2
1983,217395.6
1984,169190.0
1985,194165.0
1986,225257.3
1987,212704.7
1988,173170.0
1989,183204.0
1990,212840.0
1991,229621.5
1992,218030.0
1993,169004.0
1994,246567.9
1995,187250.0
1996,308300.0
1997,334858.0
1998,375261.7
1999,252660.0
2000,307000.0
2001,239300.0
2002,248852.0
2003,278885.9
2004,278164.1
2005,228178.25
2006,199980.0
2007,263831.3
2008,218308.6
2009,194725.0
2010,184100.0
2011,156300.0
2012,190909.1
2013,176590.0
2014,185800.0
2015,187839.0
2016,195600.0
2017,206150.0
2018,129025.0
2019,134790.0
2020,130230.0
2021,112750.0
2022,169175.0
2023,146206.4
2024,193840.0
2025,462701.4
2026,179602.0
2027,155665.775
2028,153273.5
2029,179600.0
2030,287400.0
2031,257058.8
2032,257973.2
2033,279300.0
2034,156550.0
2035,212400.0
2036,200240.0
2037,199940.0
2038,344971.1
2039,196080.0
2040,437093.4
2041,274006.7
2042,201750.0
2043,167755.0
2044,149860.5
2045,246240.0
2046,142780.0
2047,160073.4
2048,140510.0
2049,139580.5
2050,166210.0
2051,97880.0
2052,142145.0
2053,140112.5
2054,78101.1
2055,150770.0
2056,134130.0
2057,137780.0
2058,193290.0
2059,142100.0
2060,150550.0
2061,170140.0
2062,137880.0
2063,107449.3
2064,148485.0
2065,112790.0
2066,172487.0
2067,163000.0
2068,135000.0
2069,87140.0
2070,114840.0
2071,90450.0
2072,148130.0
2073,134920.0
2074,189700.0
2075,145612.5
2076,108838.3
2077,146700.0
2078,135200.0
2079,138350.0
2080,140550.0
2081,119700.0
2082,142550.0
2083,142900.0
2084,128650.0
2085,140600.0
2086,157529.975
2087,136626.8
2088,126900.4
2089,106800.0
2090,151377.9
2091,123870.0
2092,132815.4
2093,129817.4
2094,144070.0
2095,148480.0
2096,86140.0
2097,90640.0
2098,136490.0
2099,50102.2
2100,154107.0
2101,115823.4
2102,148095.0
2103,96365.0
2104,132090.0
2105,114788.7
2106,95698.0
2107,243047.9
2108,131650.0
2109,122837.1
2110,113694.0
2111,157060.0
2112,144285.0
2113,119280.0
2114,118705.4
2115,138415.0
2116,118848.0
2117,165147.5
2118,125150.0
2119,93720.0
2120,121850.0
2121,85070.0
2122,93450.0
2123,93800.0
2124,218080.0
2125,143570.0
2126,171825.0
2127,183988.7
2128,144700.0
2129,91790.0
2130,168377.5
2131,150700.0
2132,116900.0
2133,110786.0
2134,114820.0
2135,92910.0
2136,92215.0
2137,125685.5
2138,132565.0
2139,147892.5
2140,135900.0
2141,131899.3
2142,130150.0
2143,156418.7
2144,122207.5
2145,124350.0
2146,155150.0
2147,142750.0
2148,137610.0
2149,121090.0
2150,265650.0
2151,124980.0
2152,151250.0
2153,144225.8
2154,115900.0
2155,123500.0
2156,240150.0
2157,240510.0
2158,223718.6
2159,218150.0
2160,157790.0
2161,254581.7
2162,428655.9
2163,389550.4
2164,255811.5
2165,164500.0
2166,145450.0
2167,184800.0
2168,207025.0
2169,187340.0
2170,209980.0
2171,147000.0
2172,153240.0
2173,156940.0
2174,248513.7
2175,304253.2
2176,290712.8
2177,264697.9
2178,224053.2
2179,148545.0
2180,205747.4
2181,189815.5
2182,234429.6
2183,196881.7
2184,136020.0
2185,123889.3
2186,155840.0
2187,140220.0
2188,158420.0
2189,190600.0
2190,81700.0
2191,81000.0
2192,96000.0
2193,105640.0
2194,107320.0
2195,108891.6
2196,103100.0
2197,128370.0
2198,165350.0
2199,173390.0
2200,112170.0
2201,124600.0
2202,197254.0
2203,175540.0
2204,159650.0
2205,117500.4
2206,134740.0
2207,222291.5
2208,226268.6
2209,193150.0
2210,121970.0
2211,118440.0
2212,116990.0
2213,92360.0
2214,145765.0
2215,94950.0
2216,148995.0
2217,77080.4
2218,108180.0
2219,100026.1
2220,79900.0
2221,299201.2
2222,243200.0
2223,279940.0
2224,211830.0
2225,167490.0
2226,203000.0
2227,197958.0
2228,269054.2
2229,235783.2
2230,161368.9
2231,203848.0
2232,187445.0
2233,162520.0
2234,264342.2
2235,195790.0
2236,310051.7
2237,372503.6
2238,195605.0
2239,116300.0
2240,171080.0
2241,149785.9
2242,130900.0
2243,128940.0
2244,97950.0
2245,94800.0
2246,144413.7
2247,120620.0
2248,129650.0
2249,128743.4
2250,126950.0
2251,136788.7
2252,180017.0
2253,158759.0
2254,182865.0
2255,186975.0
2256,177273.0
2257,208940.0
2258,167920.0
2259,175275.0
2260,153850.0
2261,200450.0
2262,210890.0
2263,314123.2
2264,467783.7
2265,173215.0
2266,277800.0
2267,356876.1
2268,355780.3
2269,180330.0
2270,182080.0
2271,267650.0
2272,195860.0
2273,161670.0
2274,175110.0
2275,166520.0
2276,141550.0
2277,194340.0
2278,156821.4
2279,133000.0
2280,111911.6
2281,176006.4
2282,169800.0
2283,97050.0
2284,120025.0
2285,138032.5
2286,131300.0
2287,342651.3
2288,283245.0
2289,386509.3
2290,448189.3
2291,311298.3
2292,412726.0
2293,477926.9
2294,386837.1
2295,433299.1
2296,310369.6
2297,313123.5
2298,339219.1
2299,400395.1
2300,310994.3
2301,272086.1
2302,242995.0
2303,293092.4
2304,251213.0
2305,190540.0
2306,190540.0
2307,197680.0
2308,220313.2
2309,270962.8
2310,221445.6
2311,189135.0
2312,177863.2
2313,172843.2
2314,166880.0
2315,172600.2
2316,195490.0
2317,179509.0
2318,171530.2
2319,178910.0
2320,190074.1
2321,252829.8
2322,163160.9
2323,178155.2
2324,160300.0
2325,227346.0
2326,158040.0
2327,199790.0
2328,209340.0
2329,189925.0
2330,175220.0
2331,351000.0
2332,391739.9
2333,327200.0
2334,262430.0
2335,247800.0
2336,331500.0
2337,198209.95
2338,265933.2
2339,248550.0
2340,398788.4
2341,253634.0
2342,254506.1
2343,225428.9
2344,247469.1
2345,250703.0
2346,199394.1
2347,190797.5
2348,220663.0
2349,181058.5
2350,264774.5
2351,241300.0
2352,290125.2
2353,247100.0
2354,132670.0
2355,158449.5
2356,153950.0
2357,215213.0
2358,195014.0
2359,118425.0
2360,130420.0
2361,150970.0
2362,306728.0
2363,138850.0
2364,149600.0
2365,237156.1
2366,224180.0
2367,244456.1
2368,210980.4
2369,256653.2
2370,180720.0
2371,173800.0
2372,186010.0
2373,244966.5
2374,293900.0
2375,250510.0
2376,248000.0
2377,285800.0
2378,153215.0
2379,200540.0
2380,142982.5
2381,158520.0
2382,207150.0
2383,227290.0
2384,259346.0
2385,149410.0
2386,141050.0
2387,131817.5
2388,99543.2
2389,117989.3
2390,126935.0
2391,98349.3
2392,108800.0
2393,159864.0
2394,142030.0
2395,193540.0
2396,161230.0
2397,188450.0
2398,123575.0
2399,64720.0
2400,65891.1
2401,122423.4
2402,132940.0
2403,138701.9
2404,131240.0
2405,150200.0
2406,141500.0
2407,132340.0
2408,133325.0
2409,130160.0
2410,153550.0
2411,133380.0
2412,138180.0
2413,135345.0
2414,137010.0
2415,139156.4
2416,116299.3
2417,127600.0
2418,129650.0
2419,142640.0
2420,129990.0
2421,159450.0
2422,108402.6
2423,119723.2
2424,139472.5
2425,183950.0
2426,116260.0
2427,121400.0
2428,168715.0
2429,119410.0
2430,130900.0
2431,121850.0
2432,136350.0
2433,136150.0
2434,142150.0
2435,156680.0
2436,98150.0
2437,112750.0
2438,126930.0
2439,115500.0
2440,114150.0
2441,108920.0
2442,100840.0
2443,118755.0
2444,114320.0
2445,94877.6
2446,115478.7
2447,211473.0
2448,165200.0
2449,100970.0
2450,166428.7
2451,129550.4
2452,182100.0
2453,95690.0
2454,108180.0
2455,112618.0
2456,134940.0
2457,123890.4
2458,103350.0
2459,116300.0
2460,143000.0
2461,113800.0
2462,143096.8
2463,110470.0
2464,196570.0
2465,124410.4
2466,117650.0
2467,144980.0
2468,107520.0
2469,107295.2
2470,165680.0
2471,228547.8
2472,170540.0
2473,124390.0
2474,103582.6
2475,221140.0
2476,121245.0
2477,132950.0
2478,163290.0
2479,120965.0
2480,143630.0
2481,129550.0
2482,123100.0
2483,114470.0
2484,132830.0
2485,131990.0
2486,160215.0
2487,181050.0
2488,142250.0
2489,125460.0
2490,139650.0
2491,100040.0
2492,177375.0
2493,124775.0
2494,153800.0
2495,114380.0
2496,242500.0
2497,134640.0
2498,125930.0
2499,99360.0
2500,134530.0
2501,149325.0
2502,156095.0
2503,112340.0
2504,183875.0
2505,205780.0
2506,275650.0
2507,361839.1
2508,275650.0
2509,213300.0
2510,224712.8
2511,183051.0
2512,216199.5
2513,227379.0
2514,249900.0
2515,149650.0
2516,157124.025
2517,139765.0
2518,145992.5
2519,227280.0
2520,210418.0
2521,201350.0
2522,222930.0
2523,125200.0
2524,136375.0
2525,145950.0
2526,144533.7
2527,126096.0
2528,126300.0
2529,127490.0
2530,96455.0
2531,241007.8
2532,231057.8
2533,202698.0
2534,232750.0
2535,314940.0
2536,227250.0
2537,223595.6
2538,186243.5
2539,190935.0
2540,179697.1
2541,173211.0
2542,165414.0
2543,131220.0
2544,127040.0
2545,138886.0
2546,151190.0
2547,141797.5
2548,163330.0
2549,169031.4
2550,354525.0
2551,145215.2
2552,123780.0
2553,81000.0
2554,122717.5
2555,101140.0
2556,99850.8
2557,113465.0
2558,181495.3
2559,133220.0
2560,124550.4
2561,128640.0
2562,124570.0
2563,144490.4
2564,168869.0
2565,117470.0
2566,154433.2
2567,133960.0
2568,166880.0
2569,175165.0
2570,121970.0
2571,220580.0
2572,191640.0
2573,233162.8
2574,262550.0
2575,116317.1
2576,144500.0
2577,144700.0
2578,77700.0
2579,59124.4
2580,128670.0
2581,137458.7
2582,117543.4
2583,281550.0
2584,173500.0
2585,157205.0
2586,174720.0
2587,193800.0
2588,138605.0
2589,142305.0
2590,252108.0
2591,197987.0
2592,240399.8
2593,245940.0
2594,182924.0
2595,209885.6
2596,346553.6
2597,189475.0
2598,304051.0
2599,347162.3
2600,140717.0
2601,150276.6666666667
2602,84230.0
2603,88550.0
2604,79250.0
2605,85150.0
2606,143600.0
2607,171900.0
2608,174285.0
2609,169390.0
2610,112400.0
2611,158250.0
2612,154873.7
2613,127200.0
2614,125720.0
2615,156550.0
2616,128050.0
2617,154580.5
2618,158310.0
2619,238373.7
2620,186165.0
2621,176170.0
2622,195575.0
2623,246891.2
2624,285390.0
2625,304900.0
2626,165830.0
2627,183540.0
2628,430668.3
2629,438987.4
2630,330425.5
2631,460205.2
2632,430124.3
2633,322995.5
2634,360808.2
2635,140645.2
2636,229450.0
2637,135070.0
2638,252208.1
2639,184350.0
2640,153740.0
2641,126025.0
2642,175740.0
2643,117080.0
2644,130990.0
2645,96650.0
2646,97140.0
2647,99350.0
2648,142419.16666666666
2649,141660.0
2650,151920.0
2651,150600.0
2652,419724.4
2653,250610.0
2654,255695.3
2655,380831.0
2656,333900.0
2657,292406.1
2658,252210.7
2659,294626.9
2660,338072.4
2661,358690.0
2662,342090.4
2663,289493.5
2664,272500.0
2665,335969.4
2666,282890.0
2667,165749.0
2668,162945.0
2669,181002.9
2670,282285.2
2671,162945.0
2672,205241.0
2673,200404.0
2674,195674.0
2675,176758.1
2676,204111.5
2677,191389.0
2678,253437.4
2679,287663.2
2680,288975.0
2681,422692.7
2682,317000.0
2683,530015.4
2684,322000.0
2685,344987.0
2686,249189.5
2687,315857.0
2688,234810.0
2689,210315.6
2690,501090.0
2691,204650.0
2692,137950.0
2693,203135.35
2694,131889.5
2695,196334.5
2696,192010.5
2697,201625.0
2698,200100.0
2699,168320.0
2700,161713.2
2701,154715.0
2702,131175.0
2703,142085.3
2704,137583.4
2705,116678.3
2706,114500.0
2707,131436.0
2708,134200.0
2709,97420.0
2710,112820.0
2711,261600.0
2712,375500.0
2713,181180.0
2714,153003.46666666667
2715,173650.0
2716,153062.13333333333
2717,173556.5
2718,246540.0
2719,155200.0
2720,177440.0
2721,144945.0
2722,166000.0
2723,155500.0
2724,126980.0
2725,136790.0
2726,140900.0
2727,156995.0
2728,166355.0
2729,148583.4
2730,146900.0
2731,118240.0
2732,127775.0
2733,158620.0
2734,151190.0
2735,131785.0
2736,142560.0
2737,114150.0
2738,154347.0
2739,159340.0
2740,138890.0
2741,141200.0
2742,155600.0
2743,144690.0
2744,144400.0
2745,142480.0
2746,131100.0
2747,200591.0
2748,102585.7
2749,128480.0
2750,139465.0
2751,127250.0
2752,231280.0
2753,147122.1
2754,216390.0
2755,140065.0
2756,70050.0
2757,72720.0
2758,71701.1
2759,167490.0
2760,145828.7
2761,150565.0
2762,151350.0
2763,182450.0
2764,161380.0
2765,295700.0
2766,138750.0
2767,92254.0
2768,139050.0
2769,132950.0
2770,144230.0
2771,127330.0
2772,122490.0
2773,118495.3
2774,139440.0
2775,139878.7
2776,132170.0
2777,151590.0
2778,119790.0
2779,125280.0
2780,119000.0
2781,109730.0
2782,89899.3
2783,101080.4
2784,132076.0
2785,145623.4
2786,57161.1
2787,117810.0
2788,87290.0
2789,231502.5
2790,91290.0
2791,100549.3
2792,84240.0
2793,154000.0
2794,121182.5
2795,112490.0
2796,101650.0
2797,197690.0
2798,119783.4
2799,126050.4
2800,85040.0
2801,113820.0
2802,127325.0
2803,158460.0
2804,137505.8
2805,95040.0
2806,111000.0
2807,158759.0
2808,148535.0
2809,138725.0
2810,139705.0
2811,175460.0
2812,147700.0
2813,143960.0
2814,141760.0
2815,111630.0
2816,239573.7
2817,134775.0
2818,129640.0
2819,185800.0
2820,132505.0
2821,120425.0
2822,164940.0
2823,246224.8
2824,169910.0
2825,133566.4
2826,137040.0
2827,139360.0
2828,205350.0
2829,177220.0
2830,235468.5
2831,185849.0
2832,213192.4
2833,260462.2
2834,220600.0
2835,223800.0
2836,193964.0
2837,161175.0
2838,150395.0
2839,178030.0
2840,193660.0
2841,199780.0
2842,207550.0
2843,139875.0
2844,163360.0
2845,124500.0
2846,214517.5
2847,203225.0
2848,205490.0
2849,217262.0
2850,277446.3
2851,238329.0
2852,225150.0
2853,234979.0
2854,139050.0
2855,191313.25
2856,221930.0
2857,186917.5
2858,194871.5
2859,133505.0
2860,124050.0
2861,137785.0
2862,198649.0
2863,125560.0
2864,261217.9
2865,144000.0
2866,137562.5
2867,83521.1
2868,136150.0
2869,148890.0
2870,157170.0
2871,86380.0
2872,54552.2
2873,118325.0
2874,139100.0
2875,122680.0
2876,150254.0
2877,162170.0
2878,158110.0
2879,126240.0
2880,118250.0
2881,144010.0
2882,141888.7
2883,171590.0
2884,156783.5
2885,165840.0
2886,185995.3
2887,111290.0
2888,125450.0
2889,64671.1
2890,68000.0
2891,148050.0
2892,56551.1
2893,109515.0
2894,49031.1
2895,306390.2
2896,305800.0
2897,185190.0
2898,162945.0
2899,240220.0
2900,161563.7
2901,167380.0
2902,178295.0
2903,293102.6
2904,339833.7
2905,124895.8
2906,193665.0
2907,127165.0
2908,128450.0
2909,135340.5
2910,81983.33333333333
2911,84230.0
2912,153703.7
2913,85280.0
2914,84450.0
2915,84450.0
2916,84950.0
2917,154610.0
2918,109240.0
2919,237219.0
